title,text,subject,date,label
"Arizona man challenges primary results, alleging misconduct ","PHOENIX (Reuters) - An Arizona man filed a lawsuit on Friday challenging the results of the states March presidential primary election, alleging misconduct by officials during a nominating contest that is already mired in controversy. The lawsuit filed by Tucson resident John Brakey alleges that officials improperly handled voter registration requests and permitted illegal votes to be cast in the election, which was marred by long lines at polling stations and allegations of discrimination against minority voters. The three-count complaint, filed late on Friday afternoon against Arizonas secretary of state and 15 counties, also claims that erroneous ballots were counted by officials on election day. It seeks to enjoin the state from certifying the results until such election is properly conducted and in compliance with every requirement of Arizona law, according to the lawsuit. The legal action comes amid an investigation by the U.S. Department of Justice into the elections handling by Maricopa County officials that saw outraged votes wait up to five hours to cast their ballots at polls. Some county residents waited long after the polls had officially closed and projected results announced to vote at one of 60 election sites, a reduced number of locations made in cost-cutting efforts by officials. Two hundred polls were set up for the same election in 2012. Officials immediately took the blame for misjudging the number of people who would show up at the polls to cast ballots, saying that their decision were based on turnout history and an increase in mail-in voters. U.S. Justice Department officials are investigating whether federal voting laws were violated after complaints of long lines at polling stations and allegations that there was disproportionate waiting times in areas with high numbers of minority people. Maricopa County officials have until April 22 to respond to the questions from the head of the voting section of the departments civil rights division. Such an investigation was requested by Phoenix Mayor Greg Stanton, who called the March 22 election won by Democrat Hillary Clinton and Republican Donald Trump a fiasco that was unacceptable. A hearing on the lawsuit has been set for April 19. (Corrects headline and first two paragraphs to show lawsuit alleges official misconduct over voter registration requests, not lines at polling stations or possible discrimination against minority voters) ",politicsNews,"April 9, 2016 ",1
Vatican trip could boost Sanders' fight against Clinton,"WASHINGTON (Reuters) - U.S. Democratic presidential candidate Bernie Sanders will  speak at an event in the Vatican next week, likely broadening his appeal to Catholic voters ahead of crucial nominating contests in a series of Northeastern states. Like Pope Francis, Sanders has made economic inequality and the plight of the working class a central tenet of his message. Sanders April 15 visit to Vatican City, where he will give an economic address at a conference, will come just days before Democrats in New York vote in their state primary. The trip may help the U.S. senator amplify the anti-corporate line of attack he has employed against Democratic rival Hillary Clinton as he tries to keep his insurgent campaign for the Nov. 8 presidential election alive.  Sanders, who would be the first Jewish U.S. president if elected, described himself on MSNBC as a big, big fan of the pope, who leads the worlds 1.2 billion Catholics. Speaking to reporters in New York later, Sanders said he hoped to meet with Francis.  The popes schedule is determined by the Vatican but I would certainly be enthusiastic about that, said Sanders, 74, the Brooklyn-born son of Polish-Jewish immigrants.  A meeting with the Argentine pontiff could provide an electoral boost to Sanders, who has trailed former Secretary of State Clinton in support among Americas Catholic Democrats. Pope Francis has criticized the make money at all cost capitalist mentality and called for more compassion for the poor, said Brad Bannon, a Democratic strategist in Washington. Thats exactly the way, Bernie Sanders wants to define his campaign against Clinton.         Clinton has scored victories over Sanders in Florida, Louisiana, Massachusetts, and Texas, all of which are more than one-quarter Catholic.  A survey by the Pew Research Center earlier this year found that while almost 70 percent of Catholic Democrats thought Clinton would make a good president, just 46 percent thought Sanders would be one. This is a great play for Sanders because it ties directly his messaging related to income equality, it puts him on the world stage as a leader, and it does it with an institution and leader important to a key voting bloc in a state where every vote is going to count heading into the primary, said Virginia-based Democratic strategist Bud Jackson.  Sanders was invited to speak at the Vatican event by the Vatican, a senior papal official said, denying a report that Sanders had invited himself. I deny that. It was not that way, Monsignor Marcelo Sanchez Sorondo told Reuters. Sorondo, a close aide to Pope Francis, is chancellor of the Pontifical Academy of Social Sciences, which is hosting the event. Late April brings nominating contests in Connecticut, Maryland, Pennsylvania, and Rhode Island, all states with large populations of Catholic voters. Sanders victory earlier this week over Clinton in the Wisconsin primary marked his sixth win in the past seven contests, sparking renewed talk of Clintons political vulnerability despite her substantial delegate lead. Sanders this week said Clinton, who is also a former first lady and former U.S. senator, was not qualified to be president. After heavy criticism from Clintons campaign and other Democrats, he backed off Friday morning in an interview on NBCs Today.  On her worst day, she would be an infinitely better president than either of the Republican candidates, he said, referring to New York developer Donald Trump and U.S. Senator Ted Cruz of Texas. Clinton has been under fire from progressives since her campaign began. On Thursday, her husband, former President Bill Clinton, had a testy exchange at a campaign rally in Philadelphia with protestors from the Black Lives Matter movement over the effects of an anti-crime bill passed during his presidency.  At one point, Bill Clinton accused the movement of defending the people who kill the lives you say matter.  On Friday, he seemed regretful. I rather vigorously defended my wife, as I am wont to do, and I realized, finally, I was talking past her (the protestor) the same way she was talking past me, Clinton said at an event in Erie, Pennsylvania. We have got to stop that in this country. Weve got to listen to each other again.   In the Republican race, Trump extended his lead nationally over Cruz and Ohio Governor John Kasich, according to the latest Reuters/Ipsos poll. The national online poll showed that 42 percent of Republicans support Trump, compared with 32 percent for Cruz and 20 percent for Kasich.           ",politicsNews,"April 8, 2016 ",1
Exclusive: Blocking Trump could hurt Republicans in election - Reuters/Ipsos poll,"(Reuters) - A third of Republican voters who support Donald Trump could turn their backs on their party in Novembers presidential election if he is denied the nomination in a contested convention, according to a Reuters/Ipsos poll. The results are bad news for Trumps rivals as well as party elites opposed to the real estate billionaire, suggesting that an alternative Republican nominee for the Nov. 8 presidential race would have a tougher road against the Democrats. If its a close election, this is devastating news for the Republicans, said Donald Green, an expert on election turnout at Columbia University.  The Reuters/Ipsos poll conducted March 30 to April 8 asked Trumps Republican supporters two questions: if Trump wins the most delegates in the primaries but loses the nomination, what would they do on Election Day, and how would it impact their relationship with the Republican Party? Sixty-six percent said they would vote for the candidate who eventually wins the nomination, while the remaining third were split between a number of alternatives such as not voting, supporting a third-party candidate, and switching parties and voting for the Democratic nominee.  Meanwhile, 58 percent said they would remain with the Republican Party. Another 16 percent said they would leave it, and 26 percent said they did not know what they would do with their registration. The online poll of 468 Republican Trump supporters has a credibility interval of 5.3 percentage points. (Click here for the poll results: tmsnrt.rs/25PRLZe ) Trump has topped the national polls throughout most of the race for the Republican nomination, and has won more delegates than any other Republican so far. A Reuters/Ipsos online poll from April 4-8 showed that 42 percent of Republicans support Trump, compared with 32 percent for U.S. Senator Ted Cruz of Texas and 20 percent for Ohio Governor John Kasich. [L2N17B1J0] Cruz and Kasich have both said their paths to victory rely on winning at least enough votes to block an outright win for Trump and force a decision at the Republican National Convention in Cleveland. But Trump, whose supporters have remained loyal even as he rankled women, Hispanics, Muslims, veterans and others with his fiery rhetoric on the campaign trail, predicted last month there would be riots outside the convention if he was blocked. If they broker him out, Ill be fed up with the Republicans, said Chuck Thompson, 66, a Trump supporter from Concord, North Carolina, who took the poll.  Thompson, a lifelong Republican, said he admires Trumps independence from big campaign donors and takes that as a sign that the front-runner will be able to think for himself if he were to become president.  If Trump loses the nomination, Thompson said he would quit the party. The people want Donald Trump. If they (Republicans) cant deal with that, I dont need them, he said. Green said the departure of even a small number of Republicans would make it tough for the party to prevent the Democrats from winning the White House, especially if the election is again decided by razor-thin margins in a handful of battleground states.  In 2012, President Barack Obama won Florida by less than 1 percentage point and Ohio and Virginia by less than 4 percentage points. The Republicans dont really have any margin of error, Green said. Trump and Cruz both trail Democratic front-runner Hillary Clinton among likely general election voters in a hypothetical general election matchup, but not by much, according to the latest Reuters/Ipsos polls. Generally, a convention battle is a bad sign for the health of a political party, said Elaine Kamarck, a senior fellow at the Brookings Institution and author of the book, Primary Politics: How Presidential Candidates Have Shaped the Modern Nominating System.  When a party gets to a point when it has a contested convention, it almost always hurts them, Kamarck said. Its a confirmation of some really deep fissures within the party that were unable to be dealt with during the primary season. Trump supporter Elizabeth Oerther, 40, of Louisville, Kentucky, said she would switch parties and vote for the Democratic nominee if the Republicans denied Trump the nomination.  If you dont give it to him, Im going to vote against them, said Oerther, who took the poll. They want to take away the choice of the people. Thats wrong. ",politicsNews,"April 9, 2016 ",1
Prosecutors say ex-House Speaker Hastert sexually abused boys,"(Reuters) - Former U.S. House Speaker Dennis Hastert, convicted last year of a financial crime in a hush-money case, had agreed to pay $3.5 million to buy the silence of an individual who he sexually abused when the victim was a teenager, federal prosecutors said on Friday. It was the first time that prosecutors, in a new court filing, had said that Hastert had been extorted to keep quiet allegations he sexually abused a 14-year-old victim decades ago. In the filing the prosecutors accuse Hastert, 74, of molesting several boys when he was a high school teacher and coach in his hometown of Yorkville, Illinois in the 1960s and 1970s.  Though the statute of limitations has expired on prosecuting Hastert for sex abuse, with this case the government seeks to hold defendant accountable for the crimes he committed that can still be prosecuted, the prosecutors said in the filing. The former Republican speaker of the House of Representatives has admitted to paying $1.7 million in cash to someone he had known for decades to buy that persons silence and compensate for past misconduct toward that individual.    Hasterts lawyers have not revealed the misconduct at issue. There was no immediate response to an email to one of his attorneys, Thomas Green, seeking comment on the details in the prosecutors filing. Hastert faces a maximum penalty of five years in prison when sentenced later this month for his guilty plea in October to a federal charge of structuring - evading bank reporting rules by withdrawing large amounts of cash in small increments. On Wednesday, his attorneys urged a federal judge to spare him prison time for health reasons and because he is deeply sorry.     Prosecutors have recommended a prison term of no more than six months in exchange for Hasterts guilty plea. The defense asked that he be sentenced to probation only, citing his deteriorating medical condition. Hastert is scheduled to be sentenced on April 27, according to the Chicago Tribune. ",politicsNews,"April 9, 2016 ",1
Senate primary-race pressures work against Obama's court nominee,"WASHINGTON (Reuters) - President Barack Obama is maintaining pressure on the Senate to approve his Supreme Court nominee, but the need for Republican U.S. senators seeking re-election to keep conservative voters happy before primary elections in the coming months is working against him. From April 26 to Sept. 13, nine states where incumbent Republicans grip on U.S. Senate seats is tenuous will hold party primaries ahead of the Nov. 8 congressional and presidential elections. During that period, Republicans seem unlikely to break with Senate Majority Leader Mitch McConnells hard-line stance against holding confirmation hearings or a vote on Obamas nominee, appellate judge Merrick Garland. McConnell has insisted that Obamas successor, to be elected in November and take office in January, should fill the vacancy left by Februarys death of Justice Antonin Scalia. Republicans are hoping their partys candidate wins the presidency and can make the appointment. A Supreme Court appointment requires Senate confirmation. Voicing support for holding Garland hearings during the primary season, political experts say, could enrage conservatives already upset over the prospect of Obama making a third lifetime appointment to the nine-member court, which could give the bench a liberal tilt for the first time in decades. That anger could bolster primary candidates challenging incumbent Republicans from the right or encourage new challengers to come forward. Political science professor Sheldon Goldman of the University of Massachusetts at Amherst, who has tracked Supreme Court nominations since the 1960s, said of the Garland fight: The real obstacle is getting over the primaries. The danger of straying from McConnells blockade was illustrated when Kansas Republican Jerry Moran last month backed hearings on Garland but reversed course after rumblings of a right-wing challenge materializing in Morans Aug. 2 primary. Other key battlegrounds for Senate Republicans include Wisconsin, Pennsylvania, Florida and New Hampshire. New Hampshires Kelly Ayotte is viewed as one of the most vulnerable Senate Republican incumbents. Ayotte will meet with Garland but said she wants the Senate to wait until after Novembers elections to act on the nomination. Arizona Senator John McCain, facing at least two opponents in his Aug. 30 Republican primary, downplayed the political difficulties presented by Garlands nomination. He said when he was home during the recent Senate recess, he heard few complaints. Of his constituents, McCain said, They would ask. I would explain. Obama and fellow Democrats in the Senate continue to press Republicans to allow hearings by summer. So what you have here is, I think, a circumstance in which those (Republicans) in the Senate have decided that placating our base is more important than upholding their constitutional and institutional roles in our democracy in a way that is dangerous, Obama said in Chicago on Thursday. Some Democrats think McConnells gambit gives them a campaign issue for the elections. Dick Durbin, the Senates No. 2 Democrat, said, If there was any question about obstruction in the United States Senate, whats happening with the vacancy on the Supreme Court is Exhibit A of Republican obstructionism. ",politicsNews,"April 9, 2016 ",1
"Obama says Trump, Cruz doing Democrats a 'favor'","SAN FRANCISCO (Reuters) - President Barack Obama on Friday told donors that Republican presidential candidates Donald Trump and Ted Cruz were doing Democrats a favor by exposing extreme views within their party on issues such as immigration and national security. I actually think that Donald Trump and Ted Cruz have done us a favor, Obama said, referring to policy positions that would restrict Muslims and Mexicans from entering the country. Obama said Trump and Cruz, the two front-runners in the Republican nomination contest ahead of the Nov. 8 presidential election, have upset mainstream establishment Republicans with their insurgent campaigns. But he told about 100 people at the annual signature fundraising dinner for Nancy Pelosi, Democratic leader in the House of Representatives, that Trump had laid bare what some in the Republican party had been saying for years. He said, You know what? I can deliver this message with more flair, with more panache, Obama said. Speaking in an opulent two-storey atrium with marble pillars in the home of billionaire oil heirs Gordon and Ann Getty, where donors paid $33,400 per couple to benefit the Democratic Congressional Campaign Committee, Obama mocked Trump. In 10 months, I will no longer be president of the United States. But in 10 months, I will - contrary to Mr. Trumps opinion - still be a citizen of the United States, he said, drawing laughter and cheers from the crowd. Trump had long raised questions about whether Obama, who was born in Hawaii, was actually born outside the United States. It was Obamas fourth stop on a fundraising swing through San Francisco and Los Angeles. Earlier, in San Francisco, Obama held a private roundtable at the Potrero Hill home of Susan Sandler and Steve Philips for the Democratic National Committee with about 25 people who paid up to $33,400 to attend. He started Friday in Los Angeles with a breakfast event at the Brentwood home of Spiderman actor Tobey Maguire, closed to the media, where an undisclosed number of $33,400-tickets raised money for the Democratic Senatorial Campaign Committee. On Thursday, he spoke at a fundraising dinner for the DCCC in a tent with seating for about 80 people outside the Bel Air home of Alan Horn, chairman of Walt Disney Studios, and Cindy Horn, an environmental activist. ",politicsNews,"April 9, 2016 ",1
California to expand paid family leave for new parents,"SACRAMENTO, Calif. (Reuters) - California will increase the amount of money new parents can receive through the states paid family leave program under a bill to be signed on Monday by Democratic Governor Jerry Brown, his office said Friday. The measure, passed last month by the state legislature, would increase the amount paid to new parents or people caring for a sick family member to as much as 70 percent of their regular income for the poorest workers, up from 55 percent. Those earning more would still get an increase in payments, to 60 percent from 55 percent. The state also plans to eliminate a seven-day waiting period imposed on receiving the benefits. The legislation aims to help more people take family leave, especially poorer Californians who could not afford to stop work if they only got 55 percent of their regular income, according to the bills author Jimmy Gomez, a Democratic assembly member. The program, administered through the states disability system, would apply to all parents who take off time from work to bond with a child within one year of birth, adoption or placement as a foster child. It would also provide payments to people who take time to care for seriously ill family members. ",politicsNews,"April 9, 2016 ",1
U.S. needs up to 18 more Russian rocket engines: Pentagon,"WASHINGTON (Reuters) - The Pentagon will need to buy up to 18 more Russian-built RD-180 engines to power rockets carrying U.S. military satellites into space over the next six years or so, Deputy Defense Secretary Robert Work said in an interview on Friday. Congress banned use of the Russian RD-180 rocket engines for military use after 2019, following Russias annexation of the Crimea region of Ukraine in 2014. But U.S. lawmakers eased the ban late last year, worried that it could drive United Launch Alliance, a joint venture of Lockheed Martin Corp and Boeing Co, out of business and leave only privately held SpaceX to lift satellites into space. Work said the United States needed to ensure there were at least two affordable and reliable means into space. He added the RD-180 would be needed only during what he described as a transition period of new domestic rocket engine development.  We just dont see any way you can get a new engine in anything less than six years, Work said. And so, therefore, in the transition period, we believe strongly that we need RD-180 space engines. No more than 18 but, you know, thats our position. Senator John McCain, chairman of the Senate Armed Services Committee, is pushing to end U.S. dependence on Russian engines used by United Launch Alliance to power its Atlas 5 rockets. McCain said last month that two Russians placed on the U.S. sanctions list because of events in Ukraine were leaders of Russian space agency Roscosmos, which he said was the parent of the company that makes the RD-180 rocket. ULA has said it was moving forward with two companies developing their own U.S. engines, Blue Origin and Aerojet Rocketdyne Holdings, but such development programs were difficult and took years to complete. ",politicsNews,"April 9, 2016 ",1
"U.S. hands over 1,100 pages of Benghazi records: House panel chairman","WASHINGTON (Reuters) - The U.S. State Department on Friday handed over more than 1,100 pages of records to the committee investigating the deaths of U.S. citizens in Benghazi, Libya on Sept. 11, 2012, the chairman of the House of Representatives panel said. The records included files from senior employees during the time Democratic presidential candidate Hillary Clinton was secretary of state, according to a statement by Select Committee on Benghazi Chairman Trey Gowdy. <bit.ly/1VbDyTc> It is deplorable that it took over a year for these records to be produced to our committee, and that our Democrat colleagues never lifted a finger to help us get them, Gowdy, a Republican, said in the statement. Democrats have complained since the investigation began that the panel is a partisan project bent on hurting Clintons candidacy. ",politicsNews,"April 8, 2016 ",1
Colorado lawmaker aims to outlaw pot-laced gummy bears,"(Reuters) - A Colorado lawmaker is trying to outlaw marijuana-laced gummy candies that resemble childrens treats, the latest effort by a U.S. state to address the complexities and unintended consequences of pot legalization. In 2014 Colorado became the first state to allow the sale of marijuana for recreational use, and it has grown to be a billion dollar industry in the state. The measure by State Representative Dan Pabon, a Democrat from Denver, would prohibit edible marijuana to be sold in the form of an animal, human or fruit, common shapes for gummy candies favored by young children. Right now in Colorado, there are no distinguishing characteristics between the gummy bear that contains marijuana and one that does not, Palon said. The appeal of edible marijuana products to children has become a concern in the few U.S. states that have legalized pot in recent years. In Washington state, where legal pot has been on sale for about 18 months, regulators recently tightened the rules on edible products made with cannabis, said Rick Garza, director of the Washington State Liquor and Cannabis board. The new restrictions outlawed brightly colored marijuana lollipops and other sweets deemed to be particularly attractive to children, Gar said. Numerous children in Colorado were hospitalized after becoming critically ill as a result of ingesting edible marijuana products after pot became legal there in 2014, and lawmakers have already moved once to toughen the rules. But Democratic Governor John Hickenlooper has urged the legislature to do more, saying in his State of the State address in January that pot-laced edibles look too much like products kids can find in the candy aisle. Back in the day, candy cigarettes desensitized kids to the dangers of tobacco - and today, pot-infused gummy bears send the wrong message to our kids about marijuana, Hickenlooper said. Pabons bill, submitted on Thursday, directs the states marijuana regulatory agency to develop more detailed guidelines on how enforcing the ban on marijuana candies shaped like humans, animals or fruit would work.     Voters in four U.S. states and the District of Columbia approved ballot measures to legalize marijuana for recreational use by adults in recent years. Numerous others allow medicinal use. Advocates have pushed for similar referendums in a half-dozen other states, including California, Massachusetts and Maine. In Maine, a proposed legalization referendum advanced on Friday when a judge overruled a state officials decision invalidating some of the signatures needed to get the initiative on the ballot.                ",politicsNews,"April 8, 2016 ",1
