title,text,subject,date,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140,Unnamed: 141,Unnamed: 142,Unnamed: 143,Unnamed: 144,Unnamed: 145,Unnamed: 146,Unnamed: 147,Unnamed: 148,Unnamed: 149,Unnamed: 150,Unnamed: 151,Unnamed: 152,Unnamed: 153,Unnamed: 154,Unnamed: 155,Unnamed: 156,Unnamed: 157,Unnamed: 158,Unnamed: 159,Unnamed: 160,Unnamed: 161,Unnamed: 162,Unnamed: 163,Unnamed: 164,Unnamed: 165,Unnamed: 166,Unnamed: 167,Unnamed: 168,Unnamed: 169,Unnamed: 170,Unnamed: 171,label
" Stunning New Poll Reveals Global Opinion Of Donald Trump, This Is Unprecedented (IMAGES)","Donald Trump is doing a horrendous job of raising his historically low approval rating in America, and it looks like he s not doing any better in trying to gain the approval and trust of the rest of the world.Thanks to a new survey by the Pew Research Center, we can now rest assured that the entire world hates Trump just as much as most Americans do. The Pew Research Center surveyed 37 countries, discovering that 74% of respondents stated that when it comes to international affairs, they have ZERO confidence that Trump will respond appropriately or do the right thing.This will be damaging enough to Trump s ego, but it gets even worse for him! Pew Research Center also reported that a similar survey was conducted on former President Barack Obama when he was POTUS, and it produced some VERY different results. That survey revealed that 64% of respondents had complete faith in Obama on international affairs.While the fact that most of the world hates Trump is kind of hysterical, what it has done to America s reputation is quite depressing. The study revealed that America s reputation has declined dramatically since the days of Obama. When respondents were asked how they felt about the U.S., only 49% were favorable since Trump got into the White House, which was a 15% decline from Obama s time   and it s only been a few months. The authors of the survey said: In the eyes of most people surveyed around the world, the White House s new occupant is arrogant, intolerant and even dangerous. Among the positive characteristics tested, his highest rating is for being a strong leader. Fewer believe he is charismatic, well-qualified or cares about ordinary people. Ironically, the only two countries who reported to have more confidence in Trump than Obama were Israel and, you guessed it Russia. In fact, Russia increased 42% thanks to Trump s presidency, which should certainly raise some suspicion.You can check out the findings below:Featured image via Pool / Getty Images",News,"June 27, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
 Former GOP Rep Throws Support Behind Obamacare After Becoming Unemployed With Pre-Existing Condition,"This proves that Republicans never care about the struggles Americans face until they go through it themselves.Donald Trump is continuing to push Republicans to pass his Trumpcare bill to repeal the Affordable Care Act, which would strip healthcare from millions of Americans and end protections that help people with pre-existing conditions get access to affordable health insurance.Republicans have been whining about what is also known as Obamacare for a long time now. They even demonized the landmark healthcare law so much that they ran campaigns on it. That includes David Jolly, who ran an anti-Obamacare campaign in Florida back in 2014 for a House seat.Jolly has since lost his seat in Congress, but he is singing a much different tune about the Affordable Care Act now.You see, Jolly became unemployed after losing his re-election bid. And to top it all off, he has a pre-existing condition that would have made getting insurance much harder had it not been for the protections provided by Obamacare, the very same law that Jolly opposed.During an appearance on MSNBC on Monday night, Jolly revealed that he has a pre-existing condition and went to say that he now supports Obamacare and does not want it to be repealed because doing so would put millions of Americans at serious risk. On January 4th, I was a former member of Congress   unemployed with no health insurance,  Jolly explained.  And a pre-existing condition. And while I ultimately chose a private sector plan, I also knew in 2017 that Obamacare provided an exchange that was a safety net that wasn t there before,  Jolly continued.  If I had to rely on it, I knew it was there. Jolly went to say that the politics of Obamacare are different today than they were in 2013 when he ran for Congress out of anger towards Obamacare. But he now realizes that Obamacare provides protections and options for people who need a safety net.Here s the video via YouTube. Jolly s relevant remarks are at the 9:30 mark.22 million Americans would lose their healthcare coverage if Republicans pass Trump s healthcare bill. Republicans in Congress, meanwhile, get to keep their taxpayer-funded health insurance. That s not right.The Trumpcare bill is cruel. It destroys healthcare for the poor just so the wealthy can get a major tax cut. It should not only end the political careers of any Republican who votes for it, it should put them behind bars. People will die because of this bill. And when that happens, every Republican who voted for it should be charged with murder.Featured Image: Screenshot",News,"June 27, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
 Trump Moronically Claims Entire Russia Investigation Is A Lie Because CNN Responsibly Retracted One Story,"Donald Trump went on another uncontrollable rant against the media on Tuesday morning.Days after three CNN employees resigned over a minor story about the Russia investigation that turned out to be incorrect, Trump took to Twitter to gloat about it and claimed that because this story was wrong all the other news about Russia is  fake,  too.Wow, CNN had to retract big story on  Russia,  with 3 employees forced to resign. What about all the other phony stories they do? FAKE NEWS!  Donald J. Trump (@realDonaldTrump) June 27, 2017CNN responsibly retracted a story that alleged a connection to Russia by Trump adviser Anthony Scaramucci. Scaramucci even called the move  classy  and called for  moving on.  Well, Trump didn t move on. He seized the situation as an opportunity to attack the media, with the exception being Fox News, as usual, arguing that because CNN got a story wrong that it must mean every other story in the media about Russia is wrong as well. Seriously.Fake News CNN is looking at big management changes now that they got caught falsely pushing their phony Russian stories. Ratings way down!  Donald J. Trump (@realDonaldTrump) June 27, 2017So they caught Fake News CNN cold, but what about NBC, CBS & ABC? What about the failing @nytimes & @washingtonpost? They are all Fake News!  Donald J. Trump (@realDonaldTrump) June 27, 2017Trump even retweeted Fox hosts who parroted his claim that the Democrats are the ones who committed collusion.Mark Levin: The collusion is among the Democrats https://t.co/Qrca7r01BI  FOX & friends (@foxandfriends) June 27, 2017Hannity: Russia allegations  boomeranging back  on Democrats https://t.co/lvdrpxpcp9  FOX & friends (@foxandfriends) June 27, 2017Keep in mind that these CNN staffers actually resigned over an insignificant error. Meanwhile, Sean Hannity has been lying for weeks about the death of Seth Rich and he still has a job.Trump is apparently so desperate to stop the Russia investigation that he will do or say anything.Trump is also a hypocrite because most of what he has said since taking office is false, yet he refuses to resign.Twitter users even pointed out this hypocrisy and proceeded to mock him.Hmm, pot, kettle  President Trump s Lies, the Definitive List https://t.co/6vqAmJlTTf pic.twitter.com/Ogwy1wuXnl  Michael Vine (@mpvine) June 27, 2017Wouldn t a true fake news network not retract the story and keep the fake story going?  Tony Posnanski (@tonyposnanski) June 27, 2017Something like taping Comey or Obama s birth certificate or crowd size at the 2017 inauguration?  Tony Posnanski (@tonyposnanski) June 27, 2017The @nytimes isn t failing, Donald. Digital subscriptions up by MILLIONS. Stock near a 52 week high. Not failing at all, Donald. SOARING. pic.twitter.com/TpGXONOtK3  MatthewDicks (@MatthewDicks) June 27, 2017You re spewing the fake news. The 1st Amendment is there, in part, so the media can explain that.Attacking ALL media is what dictators do  David Pepper (@DavidPepper) June 27, 2017Donald Trump must be truly insane if he really thinks one retracted story means he is vindicated.Featured Image: Win McNamee/Getty Images",News,"June 27, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
 WATCH: It Just Hit A Trump Supporter That Repealing Obamacare Will Destroy His Life,"While on the campaign trail, Donald Trump, a former reality show star, repeatedly promised to repeal Obamacare and his supporters cheered him on. Now that the GOP Senate has revealed what they came up with after having years to create a viable alternative to Obamacare, the reality is setting in. Trumpcare benefits the rich and gives absolutely nothing to lower income Americans and the middle class, but it does gift the wealthy with a nice tax break. On top of that, the CBO score released yesterday concludes that 22 million Americans will lose insurance coverage under Trump/Republicare. This move will largely affect red state residents who voted for Donald Trump.On Tuesday, a clearly emotional Trump supporter told CNN s Don Lemon that there s no way he could afford health insurance if not for Obamacare. He sure stuck it to liberals by voting for Trump though, huh? Ardent Trump supporters never thought for a moment that Trump s promise would be fulfilled. The  Lock her up!  and  Build that wall  and  Repeal Obamacare  chants were all fun and games but slowly it s dawning on them: We need insurance coverage or we could potentially die. You re a lifelong Republican, yet you and your wife are insured through Obamacare,  Lemon told Don Riscoe.  What will happen to that insurance if Obamacare is repealed? We probably won t be insured, Riscoe replied. You okay?  Lemon asked the visibly upset Trump supporter. Yes,  Riscoe replied.  We won t be insured if Obamacare goes away. We won t be able to afford premiums. Do you know what it would cost you to get insurance on an open market and could you afford that?  Lemon asked Riscoe. I know we can t afford it. It s over $1,000 a month,  Riscoe told the CNN host. It would be incredibly hard on you financially. That s what you re saying?  Lemon asked.Riscoe said,  Absolutely, we wouldn t be able to afford coverage without the Affordable Care Act. So you voted for Donald Trump even though he promised to repeal the program you rely on,  Lemon said.  Why is that? Because, Riscoe said,  I think that hopefully, they ll bring about something that will be fiscally sound that will last.  He said that he thinks that  Obamacare does have problems that do need to get fixed. I hope they ll be something in place so that we do have coverage. Watch: Riscoe is a Florida resident, and that state will be hit the hardest, according to the AARP. 450,000 of the state s residents age 50 to 64 would pay hundreds or even thousands of dollars more each year for coverage. Mr. Riscoe appears to be in that age group.It s difficult to feel sorry for this Trump supporter after he voted for a man who is doing exactly what he said he would do. Did he think that repealing Obamacare would only affect liberals?Without coverage, I could not afford to start the medical treatment that begins today, which would cost (without insurance) for a 12-week period, $95,500. And that is just for one pill per day. With insurance, the treatment will cost me nothing. 3.2 million Americans have this disease. Good luck, Mr. Riscoe. We hope he doesn t have any pre-existing conditions like most of us do.Image via screen capture. ",News,"June 27, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
 Republicans Just Added What They Hated The Most About Obamacare To Their Bill,"For the years since the debate over the Affordable Care Act began, anti-government Republicans (is there another kind?) have been bitching about the individual mandate that required people to buy insurance.Now it s their turn to come up with an alternative, and while theirs will cover fewer people, their solution is to force everyone to buy it, regardless of whether they can afford the barely subsidized coverage.The addition, which was tacked onto the Republican healthcare bill on Monday, is somewhat different from the individual mandate in the Affordable Care Act, which says that there would be a penalty for people who lack coverage for more than 63 days. In the GOP bill, it s even worse. People would be barred from coverage at all for six months if they have a 63 day gap.Republicans added this provision after economists and health policy experts convinced them that it would be unsustainable to not force people to purchase insurance.Health policy experts across the political spectrum had warned that the initial Senate bill s failure to include some penalty for going uninsured could cause a  death spiral  in which people go without health insurance while healthy and only buy it when they become sick. In that scenario, insurance premiums shoot up for everyone as insurance markets become flooded with customers who disproportionately require expensive treatments.Source: NBC NewsThe main difference between this and the Affordable Care Act, though, is that the cost of premiums are going to be much higher. According to the Congressional Budget Office, 22 million Americans stand to lose their healthcare coverage if the GOP bill becomes law.By and large, Republicans want to do away with the Medicaid expansion, which allowed poorer people access to insurance, often without paying anything. Everyone who makes under $48,000 a year receives subsidies to help pay for insurance under the Affordable Care Act. Instead with Trumpcare, they want to offer those people a block grant, which would severely restrict medical spending. Instead of subsidies, there will be tax credits.Some who aren t receiving Medicaid or Medicare might see more affordable premiums, but that s only because the coverage will be so much less.Republicans have now chosen to take the most controversial portion of the Affordable Care Act and make it absolutely draconian. If you happen to be one of the 22 million who loses insurance, good luck getting it back.Featured image via Chip Somodevilla/Getty Images",News,"June 26, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
 The Numbers Are In And Jon Ossoff Losing The Georgia Election Was Actually VERY GOOD News For Democrats,"Last Tuesday, Georgia held a special election for its Atlanta House seat, which was vacated by Tom Price, who joined the Trump administration. Price won the seat in 2016 by nearly 24 percent, but still, Democrats were hoping that it would be a referendum on the Trump administration and Democrats would pull it out. They didn t. Ossoff lost to anti-choice, anti-LGBTQ  ber-Christian businesswoman, Karen Handel. The margin, though, was a slim 3.8 percent.Narrowing that gap by more than 20 percent didn t keep liberals from hand-wringing and doling out blame. Democrats blamed Nancy Pelosi, who has very little input over congressional candidates, but was nonetheless subjected to right-wing misogynistic and anti-gay smears (Pelosi is straight but, according to right-wingers, she has  San Francisco values. )Ossoff s loss, some say, is a sign that Democrats are doomed in 2018. Democrats have bad candidates and we need a new message, say others.While it s true that Ossoff was somewhat less than inspiring (come on, not every candidate can be Barack Obama or even Bernie Sanders), Democrats  favorite hobby of self-flagellation is a bit unwarranted. The turnout numbers are in and they are one of the most encouraging numbers we ve seen in years.One of the arguments of doom and gloom include the fact that Ossoff got nearly the same vote as Hillary Clinton, which somehow must mean that absolutely nothing has changed in the 150 plus days Trump has been in office. While that statistic, in a vacuum, is quite discouraging, it s apples and oranges. Special elections tend to have very low turnouts. Democrats tend to have the lowest turnouts   partly because of voter suppression (which Georgia had in spades) and partly because we re lazy, we cynically refuse to vote for candidates who are less than perfect and we re generally disengaged.In Georgia, though, Democrats had the largest off-year election turnout in over a decade. It even broke recent mid-term records, which is pretty amazing for a special election.The records indicate that past Democratic primary voters turned out at nearly the same rate as past Republican primary voters (Primary vote history is the most readily available measure of partisanship in a state without party registration, like Georgia.)Over all, 75 percent of voters who last voted in a Democratic primary turned out in the second round of voting, compared with 76 percent of those who last voted in a Republican primary. The turnout rate among voters who have never voted in a primary was 34 percent.This might not sound like a great Democratic turnout, but it is pretty rare for the Democratic turnout rate to roughly match the Republican turnout rate, at least in a high-turnout election. Certainly, that s been true in Georgia s Sixth: In 2014, Republican primary voters turned out at an eight-point higher rate than Democratic primary voters did, 77 percent to 69 percent. In the 2016 election, it was a three-point gap, 89 percent to 86 percent.Source: Washington PostThat trend isn t just in Georgia either. Percentage of Democratic turnout is rivaling Republican turnout in all the special elections.No, we have not had good luck in the special elections, but all of them have been in heavily red districts. Do you really think Paul Ryan would let Trump take one of his Congressmen if he didn t think Republicans would hold on to that seat? We were supposed to lose that election. It s Republicans who should be sweating because as the numbers prove, Democratic mobilization is working. Just wait till there s an election in a competitive district.Featured image via Joe Readle/Getty Images ",News,"June 26, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
 GOP Senator Lashes Into Kellyanne Conway Over Trumpcare Lies And It Is Epic (VIDEO),"Despite how much the mainstream media and America has clearly communicated that no one is interested in what Trump adviser Kellyanne Conway has to say anymore, she unfortunately keeps finding ways to spread her alternative facts. Recently, Conway was caught lying about the American Health Care Act, the disastrous replacement to Obamacare   and even the GOP is pissed about it.According to Sen. Bill Cassidy (R-LA), Conway needs to shut up and sit down when it comes to the recently unveiled Republican health care bill. In an interview with CNN host Jim Scuitto, Cassidy trashed Conway for trying to speak for the Republican Party as a whole, and made it clear that she was merely the spokeswoman for Donald Trump, not the GOP. Scuitto asked Cassidy about Conway s recent false statements: Over the weekend, Kellyanne Conway, spokesperson and surrogate for the White House, made a remarkable claim that there aren t any Medicaid cuts in this bill. Is the GOP misleading Americans about what s actually in this bill? Cassidy s response could not have been any more fed up with Conway. Cassidy bluntly said: Kellyanne Conway is not the GOP. However, Scuitto argued that  She s a very close spokesperson for the president and speaks for the president. Cassidy just shook his head and said,  I just can t address that , signaling that yet another Republican is ashamed beyond belief over Trump and his incompetent, dishonest team.You can watch the interview below:Conway had blatantly lied about there being no Medicaid cuts in the GOP s new health care plan   there are actually substantial cuts being made to the program and they are being widely reported, particularly after the CBO has weighed in.Conway s lies yet again prove that she cannot be trusted, even after having previously banned from all reputable cable news shows. She obviously hasn t learned her lesson.Featured image via Yana Paskova / Getty Images",News,"June 26, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
 Cops In Republican Senate Office Violently Assault Disabled Protesters; Reports Of Serious Injuries,"A group of disabled Americans protesting the Senate s plan to kick 22 million off of health insurance knew they faced jail if they showed up at Senator Todd Young s office   and possibly worse. Just four days ago, Mitch McConnell had a group of similar protesters forcibly removed from his office and threatened with arrest. Still, the activists did not expect cops to begin attacking them.Tragically, this is the state of America today.19 disabled ppl just held sit-in @ Senate office in Indianapolis2 were  thrown into wall & badly injured,  reports ADAPT s Teresa Torres  Jeff Stein (@JStein_Vox) June 26, 2017Torres told me security took their phones, so no video of event itself. Here are photos of the disabled activists being hospitalized after: pic.twitter.com/ASYhKD1qTF  Jeff Stein (@JStein_Vox) June 26, 2017Vox s Jeff Stein is reporting that a staged sit-in at Sen. Young s Indianapolis office to protest the Republican healthcare bill turned violent, with cops throwing at least two disabled protesters into walls. According to ADAPT s Teresa Torres, both were  badly injured  and had to be hospitalized. One protester had her knee slammed into a wall, and police threatened to arrest her before they bothered calling for medical help.Just got this text from Amber Smock, digital media contact with @NationalADAPT. No video proof but allegation is flooring: pic.twitter.com/GToS80t4Yl  Jeff Stein (@JStein_Vox) June 26, 2017More troubling still, witnesses at the scene reported that cops were confiscating phones and, in at least one instance, were observed deleting video that showed the assaults taking place.The attack on the protesters occurred just an hour or so before the Congressional Budget Office confirmed that the Senate version of the Republican healthcare bill will indeed kick 22 million people off of insurance within the next 10 years, just 1 million less than that of the House s disastrous version. The same day, Republicans announced they would be putting a stunningly cruel addition into the legislation   a rule that a person who misses one or two months of coverage the year before would be forced to lose their health insurance for 6 months as punishment before being allowed to sign up again.With the stakes that high, protesters   many of whom are disabled and depend on the life-saving benefits of Medicaid   descended on Republican offices across the country to voice their outrage. Instead of sympathy, they ve been ignored, kicked out, and in this case, assaulted. The Republican Party seems unwilling to look its victims in the eyes while they seek to destroy their lives, a lack of courage stunning even for them.As of this writing, at least one of the activists injured in the attack is still recuperating at the hospital.Spox: Activist still @ hospital. Arrests threatened; none made. ""This shouldnt be what it takes to get health care for ppl w/ disabilities""  Jeff Stein (@JStein_Vox) June 26, 2017Featured image via Twitter",News,"June 26, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
 Trump Is Giddy About His Upcoming Meeting With Putin And Advisors Are Freaking Out,"For the first time since taking office, Donald Trump will be reunited with Vladimir Putin and he s very excited about it. His advisors, however, are not. They are shaking in their boots at the idea that Trump will go overboard in exuberance and potentially implicate himself, and presumably some of them, in collusion.While Trump is cutting off media access in many areas, including with a camera and audio blackout at press briefings, for the meeting with Putin, he wants the media to see it all. His advisors are pushing for something much more low-key and even for something that doesn t involve Trump at all.Trump and some others within his administration have been pressing for a full bilateral meeting. He s calling for media access and all the typical protocol associated with such sessions, even as officials within the State Department and National Security Council urge more restraint, according to a current and a former administration official.Some advisers have recommended that the president instead do either a quick, informal  pull-aside  on the sidelines of the summit, or that the U.S. and Russian delegations hold  strategic stability talks,  which typically don t involve the presidents. The officials spoke anonymously to discuss private policy discussions.Source: Associated PressTrump s goal for the meeting is particularly troubling. He wants to roll back all the Obama-era sanctions on Russia and would like to partner with them in Syria, despite the fact that Russia is on the wrong side of a rebellion against Bashar al-Assad s brutal, dictatorial regime. Assad, as you may recall, used chemical weapons against his own people.Those optics aren t what Trump s advisors are afraid of, though. They are afraid that Trump will be, well Trump. A man who has no verbal filter.There are big risks, though. Trump is known to veer off-script, creating the possibility for a high-stakes diplomatic blunder. In a brief Oval Office meeting with top Russian diplomats last month, Trump revealed highly classified information about an Islamic State group threat to airlines that was relayed to him by Israel, according to a senior administration official. The White House defended the disclosures as  wholly appropriate. In other words, it s entirely within the realm of possibility that Trump will hug Putin and thank him, in front of cameras, for all his help during the election. Remember when Trump met with the Russian ambassador and spy chief in the White House? It was about the happiest we ve ever seen him.Hard facts: last April Trump promised Russia s ambassador a  good deal.  Hacking began. Kislyak asked for an end to sanctions. Trump: *yes*. pic.twitter.com/67dzaKpLeX  Seth Abramson (@SethAbramson) June 19, 2017It s pretty clear that Trump can t contain his giddiness over his country crush. That s bad enough. Imagine how terrified his advisors are at the idea that Trump may one day have to testify in front of Congress or a judge. For the rest of us, though, the meeting could be the moment Trump seals his own fate.Featured image via Sean Gallup/Getty Images",News,"June 26, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
 Catholic Sister Rips ‘Pro-Life’ Republicans Over Devastating Medicaid Cuts,"Republicans who call themselves  pro-life  are presenting a health care plan that would literally kill tens of thousands of people by implementing devastating cuts to Medicaid and Sister Simone Campbell, leader of the advocacy group Nuns on a Bus, is wondering how GOPers can give themselves that moniker while putting our most needy, including the elderly and children, at risk.Campbell called the Affordable Care Act a  life-saving bill  and in an op-ed for The Hill she said she wants to call their bluff on their proclaimed pro-life stance. I am outraged to see allegedly pro-life Republicans put forward a healthcare bill that will strip millions of people of their healthcare. Not only that, but this bill preys on the most vulnerable! This is antithetical to any faith,  she writes.  The House and Senate healthcare proposals are the antithesis of a pro-life stance and needs to be named as such. People will lose their lives if this bill becomes law. Then the Sister hit Republicans where it hurts: with facts. It used to be very difficult for women to find insurance coverage for pre-natal and maternity care. Under current law, maternal health (pregnancy and postpartum services) is an essential benefit, which insurers must offer without charging extra,  she continued.  This is a pro-life benefit   but the GOP is set to eliminate the essential health benefits, including maternity care, for millions of expecting mothers. Campbell noted that Trumpcare  would bring us back to a time when  maternity riders  forced women to pay more than many could afford just to bring a child into the world.  This is not pro-life. She pointed to the Republicans proposing  to cut and cap Medicaid funding for people with disabilities and those living below the poverty level in our nation  and she goes on to say that  45 percent of births in the United States are paid for by Medicaid! Campbell writes that pro-life  members of Congress are actually dismissing the needs of mothers and their newborn children. Supporting Medicaid funding is a pro-life stance,  she says. Campbell also notes that Medicaid benefits senior citizens who live in nursing homes,  including many Catholic Sisters who have served their entire lives tending to the most vulnerable. She points to Medicaid helping those with disabilities and says that  Republican efforts to cut Medicaid funding arbitrarily will jeopardize their lives and wellbeing. Taking money away from seniors, people in poverty and people with disabilities is wrong,  she writes.  Everyone has a right to live in dignity. The Sister says Republicans are only concerned with lining the pockets of the wealthiest and are doing so at the expense of Medicaid and our most vulnerable people. Indeed, the cuts to Medicaid will afford the wealthy a nice tax break while lower-income Americans die and/or suffer. If Republicans are truly pro-life,  she writes,  then they will place people, not corporate interests, at the center of their decision-making. And, when people are healthier, we all do better. She called out her  pro-life colleagues :So my pro-life colleagues: Listen up. To be pro-life requires us to care about ALL of life, not just birth or death. Mothers and their infants need medical coverage. The disabled and the elderly need the promise that they can live in dignity for their entire natural life. This means that we must not cap individual or state expenditures for Medicaid or remove services from the defined benefits. It also means that we must not block grant Medicaid to the states or institute a per capita cap.She concluded her op-ed by calling on Senators to reject Trump/Republicare and requested to  have a real conversation that doesn t include 23 million Americans losing their healthcare. Amen, Sister!Image via screen capture. ",News,"June 26, 2017",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
